0.592325728257,0.854205163073,-1
0.81764410302,-0.457714387904,-1
-0.830012836527,-0.286211750042,-1
0.846188839749,0.610242149329,-1
-0.345344849185,0.75021522418,-1
-0.846560882399,-0.903165360018,-1
-0.37110410991,-0.412474706038,-1
0.110293162874,-0.815042050591,-1
0.781914919977,-0.928360925105,-1
0.433668750237,0.496721472853,-1
-0.572575180673,0.0213011896569,-1
0.195007018384,-0.161522877549,-1
-0.618741693487,-0.686656385341,-1
0.516039856715,0.262268254226,-1
0.302699930971,0.270563385265,-1
-0.901981070714,-0.625387083135,-1
0.572669885318,0.9893589787,-1
0.0748007664792,-0.230962348944,-1
-0.94853651736,0.198710489838,-1
-0.241362360256,-0.25440219385,-1
0.718266342363,-0.116875491063,-1
-0.965707985895,-0.109701026549,-1
-0.559101652555,0.54484019466,-1
-0.477556119548,0.942112417558,-1
-0.984820131651,0.78571565413,-1
-0.943601531961,-0.0834049749692,-1
0.836032053908,0.304833304613,-1
-0.870228606208,-0.876786411377,-1
0.731832632299,-0.00125476473441,-1
-0.792962216726,-0.934228329307,-1
-0.441071045086,0.942983917805,-1
-0.0711312871758,0.473948657507,-1
0.117440023154,0.379616436803,-1
-0.0653089062904,0.850987145489,-1
-0.728679007218,0.373085809751,-1
0.132331577135,0.900071161579,-1
0.899840772199,-0.232674505138,-1
0.291955341123,0.453710216756,-1
-0.378579544118,0.542883141759,-1
-0.644656308091,0.632698110643,-1
-0.630626186779,0.261417103734,-1
0.334251578547,0.72963820479,-1
-0.459494848366,-0.991422129272,-1
0.0920304182867,0.815980528479,-1
0.330557465289,0.596597928222,-1
0.411689671748,-0.248159296876,-1
-0.551024772243,0.749433511231,-1
0.265064888999,-0.382043118605,-1
-0.717201800012,0.69614613738,-1
-0.0229968218584,0.429645622134,-1
0.813637545747,-0.135766280067,-1
-0.45109299726,-0.0794508314906,-1
-0.803269507311,-0.464540502756,-1
0.260454434066,-0.415381506047,-1
-0.119305806979,0.235471852884,-1
0.414228142604,0.805190227805,-1
0.0275713665733,0.826142777649,-1
-0.181566787759,0.388064102389,-1
0.341109478997,-0.984398523852,-1
0.268588699462,0.696106153779,-1
0.756426225259,-0.96264320819,-1
0.752401256639,-0.808316334148,-1
0.493566520822,-0.850290093946,-1
0.815413871466,-0.258312803869,-1
0.6829972635,-0.676602883957,-1
-0.226940888009,-0.484140312447,-1
0.190274914077,-0.821813182748,-1
0.535191230854,0.249530471663,-1
0.924314297269,-0.450237241549,-1
-0.679325305554,-0.880249180066,-1
0.35811066911,0.510006104614,-1
-0.251584694976,0.767917451326,-1
0.432728340226,0.0519840783347,-1
0.0994816372556,0.100753154855,-1
-0.228384518282,0.727437115494,-1
0.586436915525,0.854289068424,-1
-0.0108877284942,-0.738606617998,-1
-0.301712314526,0.488659887613,-1
0.269566229342,-0.0730174383563,-1
0.824313939443,0.908082797531,-1
0.777513924071,-0.806094848897,-1
0.201435060006,-0.333577912469,-1
-0.272600044823,-0.897995934621,-1
0.440957570264,-0.0238285461812,-1
-0.585450844698,-0.56768495569,-1
-0.442237111499,0.114226462472,-1
-0.473624993981,-0.757390600689,-1
-0.68881649753,0.837732786879,-1
-0.358160203671,0.322327060547,-1
0.276767019958,-0.513903408511,-1
0.397132419698,0.126240663792,-1
0.367312552553,-0.0215834932009,-1
0.546809358866,-0.33674315841,-1
0.131922765872,0.268287287054,-1
-0.954873797329,0.825860236139,-1
-0.987662961937,-0.307528591838,-1
0.759660328243,0.0376421528213,-1
0.132002621132,0.790183445872,-1
-0.397117341134,-0.509730123459,-1
0.70048511609,-0.622217987466,-1
-0.943778048335,-0.369659791565,-1
-0.335236440361,-0.444257912475,-1
0.713852765751,0.0200212736793,-1
0.41639723963,0.490663462291,-1
